src,part,trial,drink_outside_hold,short_hold,short_drink,hold_touches_start,hold_touches_end,no_rest_pre,no_rest_post,cup_nan_frac,hand_nan_frac,no_track
mmc,P10,trial_58_L_affected,True,False,False,False,False,False,False,0.0,0.001976284584980237,
mmc_c3kf,P10,trial_58_L_affected,True,False,False,False,False,False,False,0.0,0.001976284584980237,
mmc_c3kf_wr,P10,trial_58_L_affected,True,False,False,False,False,False,False,0.0,0.001976284584980237,
mmc_c3kf_wr2,P10,trial_58_L_affected,True,False,False,False,False,False,False,0.0,0.001976284584980237,
omc,P10,trial_59_L_affected,False,False,False,False,False,False,False,0.003937007874015748,0.003937007874015748,
mmc,P10,trial_59_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P10,trial_59_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P10,trial_59_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P10,trial_59_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P10,trial_5_R_unaffected,False,False,False,False,False,False,False,0.001834862385321101,0.001834862385321101,
mmc,P10,trial_5_R_unaffected,False,False,False,False,False,False,False,0.022018348623853212,0.014678899082568808,
mmc_c3kf,P10,trial_5_R_unaffected,False,False,False,False,False,False,False,0.022018348623853212,0.014678899082568808,
mmc_c3kf_wr,P10,trial_5_R_unaffected,False,False,False,False,False,False,False,0.0,0.014678899082568808,
mmc_c3kf_wr2,P10,trial_5_R_unaffected,False,False,False,False,False,False,False,0.022018348623853212,0.014678899082568808,
omc,P10,trial_60_L_affected,False,False,False,False,False,False,False,0.0021231422505307855,0.0021231422505307855,
mmc,P10,trial_60_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P10,trial_60_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P10,trial_60_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P10,trial_60_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P10,trial_61_L_affected,False,False,False,False,False,False,False,0.004081632653061225,0.004081632653061225,
mmc,P10,trial_61_L_affected,True,False,False,False,False,False,False,0.04285714285714286,0.0020408163265306124,
mmc_c3kf,P10,trial_61_L_affected,True,False,False,False,False,False,False,0.04285714285714286,0.0020408163265306124,
mmc_c3kf_wr,P10,trial_61_L_affected,True,False,False,False,False,False,False,0.0,0.0020408163265306124,
mmc_c3kf_wr2,P10,trial_61_L_affected,True,False,False,False,False,False,False,0.04285714285714286,0.0020408163265306124,
omc,P10,trial_62_L_affected,False,False,False,False,False,False,False,0.004081632653061225,0.004081632653061225,
mmc,P10,trial_62_L_affected,False,False,False,False,False,False,False,0.0,0.004081632653061225,
mmc_c3kf,P10,trial_62_L_affected,False,False,False,False,False,False,False,0.0,0.004081632653061225,
mmc_c3kf_wr,P10,trial_62_L_affected,False,False,False,False,False,False,False,0.0,0.004081632653061225,
mmc_c3kf_wr2,P10,trial_62_L_affected,False,False,False,False,False,False,False,0.0,0.004081632653061225,
omc,P10,trial_63_L_affected,False,False,False,False,False,False,False,0.0021231422505307855,0.0021231422505307855,
mmc,P10,trial_63_L_affected,False,False,False,False,False,False,False,0.0,0.004246284501061571,
mmc_c3kf,P10,trial_63_L_affected,True,False,False,False,False,False,False,0.0,0.004246284501061571,
mmc_c3kf_wr,P10,trial_63_L_affected,True,False,False,False,False,False,False,0.0,0.004246284501061571,
mmc_c3kf_wr2,P10,trial_63_L_affected,True,False,False,False,False,False,False,0.0,0.004246284501061571,
omc,P10,trial_64_L_affected,False,False,False,False,False,False,False,0.0020408163265306124,0.0020408163265306124,
mmc,P10,trial_64_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P10,trial_64_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P10,trial_64_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P10,trial_64_L_affected,True,False,False,False,False,False,False,0.0,0.0,
omc,P10,trial_65_L_affected,False,False,False,False,False,False,False,0.006741573033707865,0.006741573033707865,
mmc,P10,trial_65_L_affected,True,False,False,False,False,False,False,0.0,0.0022471910112359553,
mmc_c3kf,P10,trial_65_L_affected,True,False,False,False,False,False,False,0.0,0.0022471910112359553,
mmc_c3kf_wr,P10,trial_65_L_affected,True,False,False,False,False,False,False,0.0,0.0022471910112359553,
mmc_c3kf_wr2,P10,trial_65_L_affected,True,False,False,False,False,False,False,0.0,0.0022471910112359553,
omc,P10,trial_66_L_affected,False,False,False,False,False,False,False,0.004310344827586207,0.004310344827586207,
mmc,P10,trial_66_L_affected,False,False,False,False,False,False,False,0.0,0.004310344827586207,
mmc_c3kf,P10,trial_66_L_affected,False,False,False,False,False,False,False,0.0,0.004310344827586207,
mmc_c3kf_wr,P10,trial_66_L_affected,False,False,False,False,False,False,False,0.0,0.004310344827586207,
mmc_c3kf_wr2,P10,trial_66_L_affected,False,False,False,False,False,False,False,0.0,0.004310344827586207,
omc,P10,trial_67_L_affected,False,False,False,False,False,False,False,0.002183406113537118,0.002183406113537118,
mmc,P10,trial_67_L_affected,False,False,False,False,False,False,False,0.0,0.002183406113537118,
mmc_c3kf,P10,trial_67_L_affected,False,False,False,False,False,False,False,0.0,0.002183406113537118,
mmc_c3kf_wr,P10,trial_67_L_affected,False,False,False,False,False,False,False,0.0,0.002183406113537118,
mmc_c3kf_wr2,P10,trial_67_L_affected,False,False,False,False,False,False,False,0.0,0.002183406113537118,
omc,P10,trial_68_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc,P10,trial_68_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P10,trial_68_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P10,trial_68_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P10,trial_68_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P10,trial_69_L_affected,False,False,False,False,False,False,False,0.002320185614849188,0.002320185614849188,
mmc,P10,trial_69_L_affected,True,False,False,False,False,False,False,0.0,0.004640371229698376,
mmc_c3kf,P10,trial_69_L_affected,True,False,False,False,False,False,False,0.0,0.004640371229698376,
mmc_c3kf_wr,P10,trial_69_L_affected,True,False,False,False,False,False,False,0.0,0.004640371229698376,
mmc_c3kf_wr2,P10,trial_69_L_affected,True,False,False,False,False,False,False,0.0,0.004640371229698376,
omc,P10,trial_6_R_unaffected,False,False,False,False,False,False,False,0.0038684719535783366,0.0038684719535783366,
mmc,P10,trial_6_R_unaffected,True,False,False,False,False,False,False,0.4526112185686654,0.0038684719535783366,
mmc_c3kf,P10,trial_6_R_unaffected,False,False,False,False,False,False,False,0.4526112185686654,0.0038684719535783366,
mmc_c3kf_wr,P10,trial_6_R_unaffected,False,False,False,True,False,True,False,0.0038684719535783366,0.0038684719535783366,
mmc_c3kf_wr2,P10,trial_6_R_unaffected,False,False,False,False,False,False,False,0.4526112185686654,0.0038684719535783366,
omc,P10,trial_70_L_affected,False,False,False,False,False,False,False,0.004210526315789474,0.004210526315789474,
mmc,P10,trial_70_L_affected,False,False,False,False,False,False,False,0.0,0.002105263157894737,
mmc_c3kf,P10,trial_70_L_affected,True,False,False,False,False,False,False,0.0,0.002105263157894737,
mmc_c3kf_wr,P10,trial_70_L_affected,True,False,False,False,False,False,False,0.0,0.002105263157894737,
mmc_c3kf_wr2,P10,trial_70_L_affected,True,False,False,False,False,False,False,0.0,0.002105263157894737,
omc,P10,trial_71_L_affected,False,False,False,False,False,False,False,0.0021141649048625794,0.0021141649048625794,
mmc,P10,trial_71_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P10,trial_71_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P10,trial_71_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P10,trial_71_L_affected,True,False,False,False,False,False,False,0.0,0.0,
omc,P10,trial_72_L_affected,False,False,False,False,False,False,False,0.0022026431718061676,0.0022026431718061676,
mmc,P10,trial_72_L_affected,True,False,False,False,False,False,False,0.0,0.004405286343612335,
mmc_c3kf,P10,trial_72_L_affected,True,False,False,False,False,False,False,0.0,0.004405286343612335,
mmc_c3kf_wr,P10,trial_72_L_affected,True,False,False,False,False,False,False,0.0,0.004405286343612335,
mmc_c3kf_wr2,P10,trial_72_L_affected,True,False,False,False,False,False,False,0.0,0.004405286343612335,
omc,P10,trial_73_L_affected,False,False,False,False,False,False,False,0.002257336343115124,0.002257336343115124,
mmc,P10,trial_73_L_affected,True,False,False,False,False,False,False,0.0,0.004514672686230248,
mmc_c3kf,P10,trial_73_L_affected,True,False,False,False,False,False,False,0.0,0.004514672686230248,
mmc_c3kf_wr,P10,trial_73_L_affected,True,False,False,False,False,False,False,0.0,0.004514672686230248,
mmc_c3kf_wr2,P10,trial_73_L_affected,True,False,False,False,False,False,False,0.0,0.004514672686230248,
omc,P10,trial_74_L_affected,False,False,False,False,False,False,False,0.006666666666666667,0.006666666666666667,
mmc,P10,trial_74_L_affected,True,False,False,False,False,False,False,0.04666666666666667,0.011111111111111112,
mmc_c3kf,P10,trial_74_L_affected,True,False,False,False,False,False,False,0.04666666666666667,0.011111111111111112,
mmc_c3kf_wr,P10,trial_74_L_affected,True,False,False,False,False,False,False,0.0,0.011111111111111112,
mmc_c3kf_wr2,P10,trial_74_L_affected,True,False,False,False,False,False,False,0.04666666666666667,0.011111111111111112,
omc,P10,trial_75_L_affected,False,False,False,False,False,False,False,0.002197802197802198,0.002197802197802198,
mmc,P10,trial_75_L_affected,True,False,False,False,False,False,False,0.006593406593406593,0.006593406593406593,
mmc_c3kf,P10,trial_75_L_affected,True,False,False,False,False,False,False,0.006593406593406593,0.006593406593406593,
mmc_c3kf_wr,P10,trial_75_L_affected,True,False,False,False,False,False,False,0.0,0.006593406593406593,
mmc_c3kf_wr2,P10,trial_75_L_affected,True,False,False,False,False,False,False,0.006593406593406593,0.006593406593406593,
omc,P10,trial_77_L_affected,False,False,False,False,False,False,False,0.0022172949002217295,0.0022172949002217295,
mmc,P10,trial_77_L_affected,True,False,False,False,False,False,False,0.0,0.008869179600886918,
mmc_c3kf,P10,trial_77_L_affected,True,False,False,False,False,False,False,0.0,0.008869179600886918,
mmc_c3kf_wr,P10,trial_77_L_affected,True,False,False,False,False,False,False,0.0,0.008869179600886918,
mmc_c3kf_wr2,P10,trial_77_L_affected,True,False,False,False,False,False,False,0.0,0.008869179600886918,
omc,P10,trial_78_L_affected,False,False,False,False,False,False,False,0.0021231422505307855,0.0021231422505307855,
mmc,P10,trial_78_L_affected,False,False,False,False,False,False,False,0.0,0.0021231422505307855,
mmc_c3kf,P10,trial_78_L_affected,False,False,False,False,False,False,False,0.0,0.0021231422505307855,
mmc_c3kf_wr,P10,trial_78_L_affected,False,False,False,False,False,False,False,0.0,0.0021231422505307855,
mmc_c3kf_wr2,P10,trial_78_L_affected,False,False,False,False,False,False,False,0.0,0.0021231422505307855,
omc,P10,trial_79_L_affected,False,False,False,False,False,False,False,0.004514672686230248,0.004514672686230248,
mmc,P10,trial_79_L_affected,True,False,False,False,False,False,False,0.0,0.002257336343115124,
mmc_c3kf,P10,trial_79_L_affected,True,False,False,False,False,False,False,0.0,0.002257336343115124,
mmc_c3kf_wr,P10,trial_79_L_affected,True,False,False,False,False,False,False,0.0,0.002257336343115124,
mmc_c3kf_wr2,P10,trial_79_L_affected,True,False,False,False,False,False,False,0.0,0.002257336343115124,
omc,P10,trial_7_R_unaffected,False,False,False,False,False,False,False,0.001953125,0.001953125,
mmc,P10,trial_7_R_unaffected,False,False,False,False,False,False,False,0.05859375,0.0,
mmc_c3kf,P10,trial_7_R_unaffected,False,False,False,False,False,False,False,0.05859375,0.0,
mmc_c3kf_wr,P10,trial_7_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P10,trial_7_R_unaffected,False,False,False,False,False,False,False,0.05859375,0.0,
omc,P10,trial_80_L_affected,False,False,False,False,False,False,False,0.002136752136752137,0.002136752136752137,
mmc,P10,trial_80_L_affected,False,False,False,False,False,False,False,0.0,0.00641025641025641,
mmc_c3kf,P10,trial_80_L_affected,False,False,False,False,False,False,False,0.0,0.00641025641025641,
mmc_c3kf_wr,P10,trial_80_L_affected,False,False,False,False,False,False,False,0.0,0.00641025641025641,
mmc_c3kf_wr2,P10,trial_80_L_affected,False,False,False,False,False,False,False,0.0,0.00641025641025641,
omc,P10,trial_81_L_affected,False,False,False,False,False,False,False,0.0021598272138228943,0.0021598272138228943,
mmc,P10,trial_81_L_affected,False,False,False,False,False,False,False,0.0,0.01079913606911447,
mmc_c3kf,P10,trial_81_L_affected,False,False,False,False,False,False,False,0.0,0.01079913606911447,
mmc_c3kf_wr,P10,trial_81_L_affected,False,False,False,False,False,False,False,0.0,0.01079913606911447,
mmc_c3kf_wr2,P10,trial_81_L_affected,False,False,False,False,False,False,False,0.0,0.01079913606911447,
omc,P10,trial_82_L_affected,False,False,False,False,False,False,False,0.002136752136752137,0.002136752136752137,
mmc,P10,trial_82_L_affected,False,False,False,False,False,False,False,0.0,0.002136752136752137,
mmc_c3kf,P10,trial_82_L_affected,False,False,False,False,False,False,False,0.0,0.002136752136752137,
mmc_c3kf_wr,P10,trial_82_L_affected,False,False,False,False,False,False,False,0.0,0.002136752136752137,
mmc_c3kf_wr2,P10,trial_82_L_affected,False,False,False,False,False,False,False,0.0,0.002136752136752137,
omc,P10,trial_83_L_affected,False,False,False,False,False,False,False,0.001834862385321101,0.001834862385321101,
mmc,P10,trial_83_L_affected,True,False,False,False,False,False,False,0.0,0.005504587155963303,
mmc_c3kf,P10,trial_83_L_affected,False,False,False,False,False,False,False,0.0,0.005504587155963303,
mmc_c3kf_wr,P10,trial_83_L_affected,False,False,False,False,False,False,False,0.0,0.005504587155963303,
mmc_c3kf_wr2,P10,trial_83_L_affected,False,False,False,False,False,False,False,0.0,0.005504587155963303,
omc,P10,trial_8_R_unaffected,False,False,False,False,False,False,False,0.001976284584980237,0.001976284584980237,
mmc,P10,trial_8_R_unaffected,False,False,False,False,False,False,False,0.8656126482213439,0.005928853754940711,
mmc_c3kf,P10,trial_8_R_unaffected,,,,,,,,,,True
mmc_c3kf_wr,P10,trial_8_R_unaffected,,,,,,,,,,True
mmc_c3kf_wr2,P10,trial_8_R_unaffected,,,,,,,,,,True
omc,P10,trial_9_R_unaffected,False,False,False,False,False,False,True,0.0,0.0,
mmc,P10,trial_9_R_unaffected,False,False,False,False,False,False,False,0.0,0.002188183807439825,
mmc_c3kf,P10,trial_9_R_unaffected,False,False,False,False,False,False,False,0.0,0.002188183807439825,
mmc_c3kf_wr,P10,trial_9_R_unaffected,False,False,False,False,False,False,False,0.0,0.002188183807439825,
mmc_c3kf_wr2,P10,trial_9_R_unaffected,False,False,False,False,False,False,False,0.0,0.002188183807439825,
omc,P12,trial_10_L_unaffected,False,False,False,False,False,False,False,0.002898550724637681,0.002898550724637681,
mmc,P12,trial_10_L_unaffected,True,False,False,False,False,False,False,0.002898550724637681,0.0,
mmc_c3kf,P12,trial_10_L_unaffected,True,False,False,False,False,False,False,0.463768115942029,0.0,
mmc_c3kf_wr,P12,trial_10_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P12,trial_10_L_unaffected,True,False,False,False,False,False,False,0.463768115942029,0.0,
omc,P12,trial_11_L_unaffected,False,False,False,False,False,False,False,0.0028169014084507044,0.0028169014084507044,
mmc,P12,trial_11_L_unaffected,True,False,False,False,False,False,False,0.056338028169014086,0.0,
mmc_c3kf,P12,trial_11_L_unaffected,True,False,False,False,False,False,False,0.3971830985915493,0.0,
mmc_c3kf_wr,P12,trial_11_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P12,trial_11_L_unaffected,True,False,False,False,False,False,False,0.3971830985915493,0.0,
omc,P12,trial_12_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc,P12,trial_12_L_unaffected,True,False,False,False,False,False,False,0.002631578947368421,0.0,
mmc_c3kf,P12,trial_12_L_unaffected,True,False,False,False,False,False,False,0.45,0.0,
mmc_c3kf_wr,P12,trial_12_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P12,trial_12_L_unaffected,True,False,False,False,False,False,False,0.45,0.0,
omc,P12,trial_13_L_unaffected,False,False,False,False,False,False,False,0.0027247956403269754,0.0027247956403269754,
mmc,P12,trial_13_L_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P12,trial_13_L_unaffected,True,False,False,False,False,False,False,0.45776566757493187,0.0,
mmc_c3kf_wr,P12,trial_13_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P12,trial_13_L_unaffected,True,False,False,False,False,False,False,0.45776566757493187,0.0,
omc,P12,trial_14_L_unaffected,False,False,False,False,False,False,False,0.005509641873278237,0.005509641873278237,
mmc,P12,trial_14_L_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P12,trial_14_L_unaffected,True,False,False,False,False,False,False,0.48760330578512395,0.0,
mmc_c3kf_wr,P12,trial_14_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P12,trial_14_L_unaffected,True,False,False,False,False,False,False,0.48760330578512395,0.0,
omc,P12,trial_15_L_unaffected,False,False,False,False,False,False,False,0.0027100271002710027,0.0027100271002710027,
mmc,P12,trial_15_L_unaffected,True,False,False,False,False,False,False,0.005420054200542005,0.0,
mmc_c3kf,P12,trial_15_L_unaffected,True,False,False,False,False,False,False,0.44715447154471544,0.0,
mmc_c3kf_wr,P12,trial_15_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P12,trial_15_L_unaffected,True,False,False,False,False,False,False,0.44715447154471544,0.0,
omc,P12,trial_16_L_unaffected,False,False,False,False,False,False,False,0.0028328611898017,0.0028328611898017,
mmc,P12,trial_16_L_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P12,trial_16_L_unaffected,True,False,False,False,False,False,False,0.5042492917847026,0.0,
mmc_c3kf_wr,P12,trial_16_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P12,trial_16_L_unaffected,True,False,False,False,False,False,False,0.5042492917847026,0.0,
omc,P12,trial_17_L_unaffected,False,False,False,False,False,False,True,0.0027100271002710027,0.0027100271002710027,
mmc,P12,trial_17_L_unaffected,True,False,False,False,False,False,True,0.0,0.0,
mmc_c3kf,P12,trial_17_L_unaffected,True,False,False,False,False,False,True,0.4823848238482385,0.0,
mmc_c3kf_wr,P12,trial_17_L_unaffected,False,False,False,False,False,False,True,0.0,0.0,
mmc_c3kf_wr2,P12,trial_17_L_unaffected,True,False,False,False,False,False,True,0.4823848238482385,0.0,
omc,P12,trial_18_L_unaffected,False,False,False,False,False,False,False,0.00554016620498615,0.00554016620498615,
mmc,P12,trial_18_L_unaffected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf,P12,trial_18_L_unaffected,True,False,True,False,False,False,False,0.43490304709141275,0.0,
mmc_c3kf_wr,P12,trial_18_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P12,trial_18_L_unaffected,True,False,True,False,False,False,False,0.43490304709141275,0.0,
omc,P12,trial_19_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc,P12,trial_19_L_unaffected,True,False,False,False,False,False,False,0.0053475935828877,0.0,
mmc_c3kf,P12,trial_19_L_unaffected,True,False,False,False,False,False,False,0.4732620320855615,0.0,
mmc_c3kf_wr,P12,trial_19_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P12,trial_19_L_unaffected,True,False,False,False,False,False,False,0.4732620320855615,0.0,
omc,P12,trial_1_L_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc,P12,trial_1_L_unaffected,True,False,False,False,False,False,False,0.8953229398663697,0.0,
mmc_c3kf,P12,trial_1_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr,P12,trial_1_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr2,P12,trial_1_L_unaffected,,,,,,,,,,True
omc,P12,trial_20_L_unaffected,False,False,False,False,False,False,False,0.005115089514066497,0.005115089514066497,
mmc,P12,trial_20_L_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P12,trial_20_L_unaffected,True,False,False,False,False,False,False,0.48081841432225064,0.0,
mmc_c3kf_wr,P12,trial_20_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P12,trial_20_L_unaffected,True,False,False,False,False,False,False,0.48081841432225064,0.0,
omc,P12,trial_21_L_unaffected,False,False,False,False,False,False,True,0.002857142857142857,0.002857142857142857,
mmc,P12,trial_21_L_unaffected,True,False,False,False,False,False,True,0.0,0.0,
mmc_c3kf,P12,trial_21_L_unaffected,True,False,False,False,False,False,True,0.44571428571428573,0.0,
mmc_c3kf_wr,P12,trial_21_L_unaffected,False,False,False,False,False,False,True,0.0,0.0,
mmc_c3kf_wr2,P12,trial_21_L_unaffected,True,False,False,False,False,False,True,0.44571428571428573,0.0,
omc,P12,trial_22_L_unaffected,False,False,False,False,False,False,True,0.0,0.0,
mmc,P12,trial_22_L_unaffected,False,False,False,False,False,False,True,0.0028735632183908046,0.0,
mmc_c3kf,P12,trial_22_L_unaffected,True,False,False,False,False,False,True,0.5086206896551724,0.0,
mmc_c3kf_wr,P12,trial_22_L_unaffected,False,False,False,False,False,False,True,0.0,0.0,
mmc_c3kf_wr2,P12,trial_22_L_unaffected,True,False,False,False,False,False,True,0.5086206896551724,0.0,
omc,P12,trial_23_L_unaffected,False,False,False,False,False,False,False,0.002386634844868735,0.002386634844868735,
mmc,P12,trial_23_L_unaffected,True,False,False,False,False,False,False,0.9093078758949881,0.0,
mmc_c3kf,P12,trial_23_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr,P12,trial_23_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr2,P12,trial_23_L_unaffected,,,,,,,,,,True
omc,P12,trial_24_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc,P12,trial_24_L_unaffected,False,False,False,False,False,False,False,0.21265822784810126,0.0,
mmc_c3kf,P12,trial_24_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr,P12,trial_24_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr2,P12,trial_24_L_unaffected,,,,,,,,,,True
omc,P12,trial_25_L_unaffected,False,False,False,False,False,False,False,0.005494505494505495,0.005494505494505495,
mmc,P12,trial_25_L_unaffected,True,False,False,False,False,False,False,0.20604395604395603,0.0,
mmc_c3kf,P12,trial_25_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr,P12,trial_25_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr2,P12,trial_25_L_unaffected,,,,,,,,,,True
omc,P12,trial_26_L_unaffected,False,False,False,False,False,False,True,0.0,0.0,
mmc,P12,trial_26_L_unaffected,True,False,False,False,False,False,True,0.0,0.0,
mmc_c3kf,P12,trial_26_L_unaffected,True,False,False,False,False,False,True,0.5169491525423728,0.0,
mmc_c3kf_wr,P12,trial_26_L_unaffected,True,False,False,False,False,False,True,0.0,0.0,
mmc_c3kf_wr2,P12,trial_26_L_unaffected,True,False,False,False,False,False,True,0.5169491525423728,0.0,
omc,P12,trial_27_L_unaffected,False,False,False,False,False,False,True,0.002403846153846154,0.002403846153846154,
mmc,P12,trial_27_L_unaffected,True,False,False,False,False,False,False,0.002403846153846154,0.0,
mmc_c3kf,P12,trial_27_L_unaffected,True,False,True,False,False,False,False,0.5048076923076923,0.0,
mmc_c3kf_wr,P12,trial_27_L_unaffected,False,False,False,False,False,False,True,0.0,0.0,
mmc_c3kf_wr2,P12,trial_27_L_unaffected,True,False,True,False,False,False,False,0.5048076923076923,0.0,
omc,P12,trial_28_L_unaffected,False,False,False,False,False,False,True,0.002702702702702703,0.002702702702702703,
mmc,P12,trial_28_L_unaffected,True,False,False,False,False,False,True,0.002702702702702703,0.002702702702702703,
mmc_c3kf,P12,trial_28_L_unaffected,True,False,False,False,False,False,True,0.4891891891891892,0.002702702702702703,
mmc_c3kf_wr,P12,trial_28_L_unaffected,False,False,False,False,False,False,True,0.0,0.002702702702702703,
mmc_c3kf_wr2,P12,trial_28_L_unaffected,True,False,False,False,False,False,True,0.4891891891891892,0.002702702702702703,
omc,P12,trial_29_L_unaffected,False,False,False,False,False,False,False,0.002617801047120419,0.002617801047120419,
mmc,P12,trial_29_L_unaffected,False,False,False,False,False,False,False,0.010471204188481676,0.0,
mmc_c3kf,P12,trial_29_L_unaffected,True,False,False,False,False,False,False,0.49214659685863876,0.0,
mmc_c3kf_wr,P12,trial_29_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P12,trial_29_L_unaffected,True,False,False,False,False,False,False,0.49214659685863876,0.0,
omc,P12,trial_2_L_unaffected,False,False,False,False,False,False,False,0.0024813895781637717,0.0024813895781637717,
mmc,P12,trial_2_L_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P12,trial_2_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr,P12,trial_2_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr2,P12,trial_2_L_unaffected,,,,,,,,,,True
omc,P12,trial_30_L_unaffected,False,False,False,False,False,False,False,0.0026041666666666665,0.0026041666666666665,
mmc,P12,trial_30_L_unaffected,True,False,False,False,False,False,False,0.0234375,0.0,
mmc_c3kf,P12,trial_30_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr,P12,trial_30_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr2,P12,trial_30_L_unaffected,,,,,,,,,,True
omc,P12,trial_31_L_unaffected,True,False,False,False,False,False,False,0.0027548209366391185,0.0027548209366391185,
mmc,P12,trial_31_L_unaffected,False,False,False,False,False,False,False,0.06887052341597796,0.0027548209366391185,
mmc_c3kf,P12,trial_31_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr,P12,trial_31_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr2,P12,trial_31_L_unaffected,,,,,,,,,,True
omc,P12,trial_32_L_unaffected,False,False,False,False,False,False,False,0.0025575447570332483,0.0025575447570332483,
mmc,P12,trial_32_L_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P12,trial_32_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr,P12,trial_32_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr2,P12,trial_32_L_unaffected,,,,,,,,,,True
omc,P12,trial_33_L_unaffected,False,False,False,False,False,False,False,0.002457002457002457,0.002457002457002457,
mmc,P12,trial_33_L_unaffected,True,False,False,False,False,False,False,0.009828009828009828,0.0,
mmc_c3kf,P12,trial_33_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr,P12,trial_33_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr2,P12,trial_33_L_unaffected,,,,,,,,,,True
omc,P12,trial_34_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc,P12,trial_34_L_unaffected,True,False,False,False,False,False,False,0.002824858757062147,0.0,
mmc_c3kf,P12,trial_34_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr,P12,trial_34_L_unaffected,,,,,,,,,,True
mmc_c3kf_wr2,P12,trial_34_L_unaffected,,,,,,,,,,True
omc,P12,trial_35_L_unaffected,False,False,False,False,False,False,False,0.0025974025974025974,0.0025974025974025974,
mmc,P12,trial_35_L_unaffected,False,False,False,False,False,False,False,0.0,0.0,
